date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Wind (Curtailment) -  MW,Solar (Utility) (Curtailment) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh,
17/9/2025 19:00,-12.24,0,3218.79,12006.9,52.5,0,904.85,1633.75,1784.55,0,31.8,1068.37,3573.75,2610.92,0.25,8.78,46.31,0,1907.64,5311.48,1.07,0,249.56,324.66,469.73,0,9.67,615.54,218.59,
17/9/2025 19:30,-61.64,0,3218.28,11978.64,51.57,0,905.23,1604.48,1784.59,0,31.86,707.34,3725.95,2629.64,0.16,0.05,22.37,0,1907.53,5304.72,1.06,0,249.61,316.19,467.24,0,9.68,621.31,161.56,
17/9/2025 20:00,-138.35,0,3266.92,11978.79,51.95,0,905.1,1485.16,1772.97,0,32.13,487.94,3795.94,2498.29,0.25,0,23.75,0,1921.64,5305.05,1.07,0,249.6,301.38,464.93,0,9.71,631.54,181.42,
17/9/2025 20:30,-32.71,0,3305.82,11998.42,51.43,0,906.13,1379.37,1659.85,0,32.11,548.43,3561.39,2390.59,0.15,0,18.1,0,1932.93,5310.66,1.07,0,249.74,286,442.88,0,9.71,638.19,112.69,
17/9/2025 21:00,-93.34,0,3327.56,12005.63,47.72,0,903.27,1392.26,1398.5,0,32.28,390.32,3558.09,2481.64,0.1,0,26.77,0,1934.65,5349.47,1.07,0,251.66,299.88,462.34,0,9.75,653.11,167.92,
17/9/2025 21:30,-51.29,0,3439.39,11904.93,51.63,-0.07,884.23,1357.58,1138.75,0,32.42,291.13,3400.17,2521.24,0.09,0,30.55,0,1966.6,5333.98,1.1,0,249.37,301.11,425.16,0,9.78,663.76,78.75,
17/9/2025 22:00,-67.53,0,3534.96,11728.01,53.91,-0.03,855.94,1289.25,834.04,0,30.91,159.42,3212.98,2494.55,0.18,0,28.14,0,1994.3,5293.74,1.11,0,245.24,294.67,367.06,0,9.55,680.22,90.13,
17/9/2025 22:30,-38.01,0,3514.47,11470.68,53.07,-0.02,754.56,1107.46,809.99,0,30.32,96.74,3073.23,2608.03,0.21,0,25.76,0,1988.34,5237.65,1.11,0,230.63,275.77,359.72,0,9.44,690.15,96.29,
17/9/2025 23:00,-46.75,0,3502.82,11207.94,51.06,-0.02,725.9,814.56,717.92,0,29.62,54.93,3034,2651.76,0.06,0,18.58,0,1984.94,5179.43,1.09,0,226.53,245.18,345.33,0,9.34,702.77,100.2,
17/9/2025 23:30,-20.49,0,3503.35,11075.96,53.99,0,657.5,746.9,330.03,0,30.48,294.83,2994.57,2574.69,0.06,0,22.2,0,1985.05,5147.39,1.1,0,216.97,237.04,289.41,0,9.47,709.15,126.28,
18/9/2025 0:00,-19.93,0,3498.26,11139.78,49.34,0,587.52,555.89,225.16,0,30.93,172.97,2929.32,2617.14,0.16,0,33.09,0,2034.05,4959.85,1.1,0,161.85,129.79,66.65,0,9.33,675.89,104.76,
18/9/2025 0:30,-23.45,0,3505.65,11111.41,50.36,0,439.65,329.24,117.68,0,30.73,229.36,2796.87,2696.41,0.1,0,32.05,0,2038.38,4946.98,1.12,0,121.17,83.14,32.03,0,9.27,679.58,103.65,
18/9/2025 1:00,-93.21,0,3508.22,10995.39,52.99,-0.03,191.6,262.43,26.82,0,32.01,379.58,2885.97,2696.27,0.07,0,30.32,0,2039.8,4895.29,1.14,0,53.05,65.11,8.09,0,9.67,675.53,93.64,
18/9/2025 1:30,-118.18,0,3501.27,10817.83,54.13,-0.03,55.33,267.87,22.93,0,32.38,86.09,2919.34,2783.94,0.1,0,28.37,0,2035.82,4812.29,1.15,0,15.93,64.52,6.91,0,9.79,680.25,81.28,
18/9/2025 2:00,-237.84,0,3504.83,10655.55,53.92,-0.02,40.17,242.58,22.56,0,32.22,4.2,2858.45,2878.02,0.07,0,47.27,0,2037.86,4738.99,1.13,0,11.56,59.43,6.8,0,9.75,684.68,75.17,
18/9/2025 2:30,-257.35,0,3510.18,10425.99,58.32,0,40.5,224.05,22.51,0,32.28,11.94,2895.4,2866.66,0.1,0,41.31,0,2040.95,4637.84,1.14,0,11.66,58.83,6.79,0,9.77,682.48,69.59,
18/9/2025 3:00,-285.16,0,3518.56,10219.25,58.37,-0.03,41.5,219.62,22.15,0,32.77,13.84,2946.53,2815.42,0.08,0,37.4,0,2045.8,4547.73,1.14,0,11.95,57.96,6.68,0,9.92,681.65,69.03,
18/9/2025 3:30,-411.36,0,3513.29,10289.86,53.73,0,40.83,218.79,22.85,0,32.76,6.98,2852.19,2970.47,0.04,0,37.93,0,2042.72,4579.05,1.11,0,11.76,57.79,6.89,0,9.92,684.95,66.51,
18/9/2025 4:00,-376.01,0,3517.28,10093.7,55.63,0,41.33,190.36,23.08,0,32.93,5.61,2807.68,3103.15,0.04,0,46.08,0,2045.1,4491.43,1.1,0,11.9,52.03,6.96,0,9.97,679,49.29,
18/9/2025 4:30,-194.1,0,3511.34,9828.4,54.55,-0.02,41.33,198.87,23.42,0,33.13,8.73,2734.07,3365.5,0,0,37.1,0,2041.65,4372.77,1.09,0,11.9,54.63,7.06,0,10.03,663,65.62,
18/9/2025 5:00,-119.86,0,3513.17,9811.15,52.57,0,41.17,210.39,23.3,0,33.13,6.15,2804.52,3602.8,0.04,0,55.7,0,2042.73,4368.2,1.08,0,11.85,58.2,7.02,0,10.03,650.61,55.57,
18/9/2025 5:30,-139.39,0,3510.34,10039.64,53.39,0,41.17,210.83,23.24,0,33.43,73.72,3005.07,3890.32,0.06,1.37,59.71,0,2041.01,4472.31,1.08,0,11.85,58.3,7.01,0,10.11,636.51,61.2,
18/9/2025 6:00,-47.84,0,3504.67,10225.89,54.22,0,41.5,219.05,23.19,0,32.8,314.24,2957.82,4243.78,8.36,42.17,78.11,0.01,2038.02,4551.72,1.11,0,11.95,61.5,6.99,0,9.91,618.06,60.64,
18/9/2025 6:30,-20,0,3494.03,10717.34,50.92,0,41.5,234.55,23.03,0,32.87,378.47,3062.97,4240.1,340.21,382.45,246.83,0.91,2032.24,4772.77,1.08,0,11.95,69.73,6.94,0,9.93,600.97,67.4,
18/9/2025 7:00,-35.29,0,3502.25,10075.03,57.35,0,40.33,219.51,22.91,0,30.61,425.14,2546.68,4381.02,1643.61,1304.57,259.27,7.58,2036.41,4485.52,1.1,0,11.61,64.49,6.91,0,9.23,546.41,62.46,
18/9/2025 7:30,-48.88,0,3516.95,9101.71,60.49,-0.07,41,150.93,20.4,0,29.83,280.01,1586.54,4287.21,3470.99,2803.99,355.2,187.65,2044.94,4054.65,1.11,0,11.8,39.94,6.15,0,8.98,487.53,24.63,
18/9/2025 8:00,-218.42,-246.34,3342.39,7843.04,48.9,-0.02,42.17,143.18,19.12,0,30.98,154.71,1384.16,3833.08,4937.75,4670.67,441.37,469.06,1945.43,3494.24,1,0,12.14,38.37,5.77,0,9.35,423.8,20.05,
18/9/2025 8:30,-261.09,-491.08,3003.05,6974.04,45.82,0,54.67,88.99,19.13,0,31.61,5.43,1342.94,3472.21,5389.27,6703.74,523.16,816.65,1751.71,3110.08,0.97,0,15.74,27.46,5.77,0,9.55,373.12,3.22,
18/9/2025 9:00,-214.9,-617.13,2504.39,6185.26,47.81,-0.05,66.83,89.21,19.13,0,31.63,1.13,1185.89,3129.72,5431.35,8639.27,766.59,1334.28,1464.06,2758.72,0.99,0,19.24,27.53,5.77,0,9.54,323.47,-4.5,
18/9/2025 9:30,-270.95,-893.52,2312.45,5618.87,42.01,-0.03,77.83,89.74,19.14,0,28.54,23.85,1156.79,3081.36,5107.74,10371.59,1023.88,2052.8,1353.23,2505,0.8,0,22.41,27.69,5.77,0,8.66,293.18,-4.99,
18/9/2025 10:00,-401.73,-1071.14,2206.27,5429.48,43.06,0,83,89.25,19.13,0,30.25,324.67,1100.16,2604.56,4619.43,11853.85,1745.62,2670.35,1292.01,2416.49,0.75,0,23.9,27.54,5.77,0,9.12,280.4,-12.48,
18/9/2025 10:30,-826.91,-1070.8,2233.66,5395.23,42.35,-0.03,84,88.73,19.13,0,30.6,155.25,996.95,2532.32,4395.25,13095.02,2194.58,2914.4,1307.73,2401.13,0.74,0,24.18,27.38,5.77,0,9.24,277.96,-16.8,
18/9/2025 11:00,-930.32,-1069.12,2192.47,5261.07,38.05,-0.08,81.5,88.73,19.14,0,32.98,5.15,899.23,2681.97,3996.8,14082.91,2473.87,3343.64,1284.03,2341.79,0.7,0,23.46,27.38,5.77,0,9.99,269.76,-17.45,
18/9/2025 11:30,-1038.87,-1068.2,2085.38,5210.14,36.22,0,82.5,88.31,19.14,0,33.53,2.96,871.71,2690.14,3872.14,14636.35,2668.89,3533.16,1223.55,2319.29,0.68,0,23.75,27.25,5.77,0,10.13,262.37,-20.05,
18/9/2025 12:00,-998.98,-1067.08,2078.76,5188.42,36.16,0,82.5,84.09,19.13,0,33.51,9.26,777.69,2643.35,3775.98,14876.71,3010.42,3575.79,1219.68,2310.05,0.67,0,23.75,25.96,5.77,0,10.12,261.15,-32.56,
18/9/2025 12:30,-957.27,-1065.61,2080.68,5181.99,33.57,0,82.83,84.26,19.14,0,34.58,4.16,785.58,2717.41,3635.16,14851.06,3027.93,3639.34,1220.89,2307.11,0.65,0,23.85,26.01,5.77,0,10.47,261.56,-29.79,
18/9/2025 13:00,-807.31,-1062.44,2089.79,5214.73,34.83,0,83.5,84.15,19.16,0,36.63,9.74,820.74,2476.19,3706.16,14489.77,3363.54,3590.24,1226.13,2321.37,0.66,0,24.04,25.98,5.78,0,11.14,265.86,-26.82,
18/9/2025 13:30,-912.67,-1062.57,2081.61,5092.96,36.13,0,83,84.03,19.14,0,35.36,202.59,803.76,2646.96,3860.11,13890.13,3296.1,3118.48,1221.43,2267.11,0.67,0,23.9,25.94,5.77,0,10.75,264.74,-27.57,
18/9/2025 14:00,-621.16,-1060.12,2091.52,5058.94,37.87,0,83.67,84.57,19.14,0,32.52,208.86,767.19,2651.51,4225.31,13114.93,3117.45,2520.13,1227.12,2251.9,0.68,0,24.09,26.11,5.77,0,9.84,265.63,-26.15,
18/9/2025 14:30,-401.28,-1058.96,2088.6,5326.94,40.72,0,83,88.05,19.13,0,29.72,210.99,819.96,2504.24,4608.93,12000.73,3165.4,1929.05,1225.42,2371.67,0.72,0,23.9,26.88,5.77,0,8.94,277.94,-25.41,
18/9/2025 15:00,-214.46,-1059.12,2135.1,5601.96,39.18,0,84.17,124.33,19.15,0,32.09,233.97,835.11,2663.12,5093.93,10634,3022.8,1488.92,1251.64,2493.07,0.71,0,24.23,34.71,5.77,0,9.72,291.34,-25.11,
18/9/2025 15:30,-179.59,-1024.6,2167.56,6308.91,44.93,0,84,221.41,19.13,0,34.39,140.09,940.77,3089.87,5212.55,8989.8,2484.81,1244.06,1269.82,2805.11,0.77,0,24.18,55.83,5.77,0,10.42,320.31,-19.98,
18/9/2025 16:00,-211.67,-764.75,2137.66,7207.52,50.49,0,80,290.23,19.16,0,0,35.78,13.23,1012.78,3583.92,5567.11,3938.38,1993.06,692.15,1044.33,2669.15,0.78,0,19.19,58.99,4.81,0,9.06,397.88,-5.07
18/9/2025 16:30,-85.08,-333.04,2208.11,8668.76,44.32,0,82.67,329.85,19.15,0,0,34.61,64.56,1020.95,3964.75,4747.59,4996.58,1322.88,464.43,1293.68,3852.54,0.99,0,23.8,79.39,5.77,0,10.54,408.85,5.94
18/9/2025 17:00,-61.87,0,2450.26,10374.63,48.05,0,84.33,504.09,18.49,0,0,36.08,219.48,1373.4,4322.62,3296.19,3019.57,427.89,199.21,1435.03,4611.66,1.08,0,24.28,124.26,5.77,0,10.96,483.78,10.88
18/9/2025 17:30,-15.57,0,3003.4,11614.78,47.52,0.01,70.83,751.88,264.62,0,0,36.8,601.33,2390.88,4027.79,1345.26,1445.96,154.84,59.88,1753.81,5170.38,1.1,0.01,20.39,190.13,76.1,0,11.17,564.62,103.71
18/9/2025 18:00,-11.8,0,3547.51,11893.32,46.96,0.01,133.5,871.35,513.81,0,32.52,1171.99,3321.8,3806.5,233.85,486.83,122.98,0.14,2069.12,5300.23,1.08,0.01,38.43,221.27,148.06,0,9.8,597.97,130.82,
18/9/2025 18:30,-9.48,0,3609.55,11806.98,49.92,0.01,144.33,1029.22,1037.17,0,32.95,1233.39,3288.44,3910.02,18.92,100.55,200.27,0,2107.27,5259.74,1.11,0.01,41.55,259.56,330.59,0,9.93,610.22,145.09,
18/9/2025 19:00,-10.37,0,3608.59,11776.88,52.26,0.01,171,1067.05,1007.87,0,31.85,1114.51,3182.07,4223.51,0.53,9.17,278.63,0,2107.34,5244.4,1.14,0.01,49.23,267.55,326.36,0,9.57,610.3,115.42,
18/9/2025 19:30,-12.56,0,3622.43,11777.16,49.1,0,100.33,1066.16,841.57,0,32.9,726.78,3001.61,4669.6,0.41,0.06,395.05,0,2116.26,5241.38,1.11,0,28.89,267.49,267.98,0,9.91,613.17,100.21,
18/9/2025 20:00,-19.69,0,3619.03,11674.58,47.31,0,57.17,825.96,680.28,0,33.63,364.79,2748.05,5401.08,0.4,0,452.02,0,2114.4,5194.5,1.09,0,16.46,208.1,215.64,0,10.14,610.27,89.8,
18/9/2025 20:30,-131.19,0,3620.05,11497.87,47.87,0,58.67,673.46,498.88,0,33.56,87.73,2547.23,6242.27,0.38,0,481.75,0,2115.34,5111.94,1.09,0,16.89,160.15,149.31,0,10.12,600.94,76.95,
18/9/2025 21:00,-281.11,0,3531,11195.07,49.28,0,58.33,664.32,314.76,0,33.65,73.44,2385.91,6883.42,0.32,0,487.9,0,2067.1,4977.63,1.09,0,16.79,158.26,95.98,0,10.15,588.32,56.11,
18/9/2025 21:30,-184.92,0,3151.35,11228.81,46.06,0,60.33,606.26,185.63,0,33.71,71.03,1971.58,7088.84,0.41,0,491.66,0,1855.93,4991.6,1.05,0,17.37,145.66,60.47,0,10.17,583.88,41.61,
18/9/2025 22:00,-206.59,0,2843.51,10888.92,47.86,-0.02,59.33,533.71,185.15,0,33.71,56.21,1911.97,7216.06,0.37,0,531.99,0,1679.21,4841.76,1.09,0,17.08,129.87,60.31,0,10.17,571.87,25.37,
18/9/2025 22:30,-132.67,0,2663.22,10705.12,49.18,0,59.17,449.1,44.48,0,33.86,86.56,1791.2,7221.46,0.39,0,562.1,0,1575.25,4763.74,1.12,0,17.03,108.85,14.03,0,10.22,565.08,31.66,
18/9/2025 23:00,-61.65,0,2611.79,10584.17,44.85,0,40.17,231.2,22.39,0,35.09,109.48,1568.7,7107.52,0.4,0,647.23,0,1544.05,4709.21,1.07,0,11.56,58.31,6.75,0,10.64,568.9,34.56,
18/9/2025 23:30,-20.06,0,2676.96,10362.18,48.31,0,40.5,152.28,22.82,0,36.21,105.27,1339.48,7125.54,0.4,0,556.11,0,1579.71,4610.16,1.1,0,11.66,40.5,6.88,0,11.03,572.05,42.47,
19/9/2025 0:00,-22.67,0,2682.68,10185.41,45.89,0,40.33,149.43,23.13,0,34.37,82.47,1360.49,6928.25,0.4,0,515.08,0,1583.45,4534.28,1.08,0,11.61,39.65,6.97,0,10.43,575.31,35.53,
19/9/2025 0:30,-23.48,0,2643.61,10030.62,43.36,0,40.5,149.85,22.63,0,32.3,58.37,1247.41,6731.7,0.4,0,516.71,0,1560.62,4461.05,1.04,0,11.66,39.74,6.82,0,9.78,580.7,43.7,
19/9/2025 1:00,-46.67,0,2700.82,9808.89,45.22,0,40.5,149.93,21.87,0,29.31,57.64,1183.32,6554.17,0.4,0,506.02,0,1593.89,4357.81,1.07,0,11.66,39.75,6.59,0,8.79,585.98,29.44,
19/9/2025 1:30,-32.46,0,2689.21,9681.98,48.58,0,40.5,148.95,21.75,0,29.81,58.06,1195.72,6236.11,0.4,0,505.39,0,1586.88,4303.14,1.1,0,11.66,39.45,6.56,0,8.93,592.26,23.18,
19/9/2025 2:00,-21.63,0,2618.8,9547.75,48.57,0,41.5,149.86,21.86,0,31.64,53.41,1255.48,6029.58,0.4,0,562.91,0,1546.26,4243.64,1.09,0,11.95,39.72,6.59,0,9.51,592.47,25.45,
19/9/2025 2:30,-36.28,0,2619.96,9483.75,47.41,-0.1,41.33,149.89,21.93,0,32.56,185.23,1257.77,5689.87,0.39,0,627.29,0,1546.7,4215.48,1.05,0,11.9,39.72,6.61,0,9.8,598.27,37.11,
19/9/2025 3:00,-43.27,0,2619.97,9434.09,50.41,-0.02,40.83,160.21,21.89,0,33.62,147.55,1198.86,5609.38,0.4,0,522.59,0,1547.11,4193.15,1.09,0,11.76,41.83,6.6,0,10.14,603.06,40.53,
19/9/2025 3:30,-48.26,0,2658.57,9458.08,50.18,0,41.17,178.59,21.88,0,33.59,138.22,1272.74,5341.82,0.39,0,587.64,0,1569.22,4202.31,1.09,0,11.85,45.53,6.6,0,10.13,610.72,52.64,
19/9/2025 4:00,-25.03,0,2659.7,9511.8,47.97,-0.05,41.33,187.62,21.68,0,32.44,114.67,1304.57,5209.3,0.37,0,681.04,0,1569.94,4223.95,1.09,0,11.9,47.28,6.53,0,9.77,614.5,52.73,
19/9/2025 4:30,-29.06,0,2619.94,9757.83,45.01,-0.02,40,176.08,21.68,0,32.84,90.98,1246.93,5435.85,0.39,0,532.03,0,1546.97,4335.58,1.05,0,11.52,44.97,6.54,0,9.93,612.86,30.99,
19/9/2025 5:00,-42.12,0,2611.86,9729.6,51.19,0,40.67,150,21.6,0,30.52,70.27,1414.08,5591.99,0.38,0,524.63,0,1542.29,4323.17,1.12,0,11.71,39.72,6.51,0,9.22,603.33,42.52,
19/9/2025 5:30,-19.96,0,2552.67,10018.72,47.95,-0.03,40.67,149.29,21.66,0,30.19,57.52,1567.02,5909.13,0.29,0.96,484.22,0,1508.05,4450.78,1.1,0,11.71,39.55,6.53,0,9.1,591.56,30.02,
19/9/2025 6:00,-17.38,0,2738.4,10259.34,47.23,0,41,149.8,21.57,0,31.11,236.32,1636.65,6007.05,11.04,33.53,495.29,0,1614.99,4558.42,1.09,0,11.8,39.68,6.5,0,9.4,588.98,41.75,
19/9/2025 6:30,-60.89,0,3068.79,10251.04,47.96,0,40.67,150.47,21.44,0,31.05,403.95,1821.3,5877.77,421.12,320.73,518.44,2.03,1806.67,4554.77,1.11,0,11.71,39.86,6.46,0,9.38,574.22,38.31,
19/9/2025 7:00,-87.21,0,3282.1,9472.11,49.82,0,40.17,149.62,21.42,0,30.8,119.12,1582.3,5900.37,1801.91,1108.64,517.97,61.85,1936.05,4214.44,1.13,0,11.56,39.61,6.46,0,9.31,529.89,31.36,
19/9/2025 7:30,-70.98,-164.03,2837.49,8305.92,48.19,10.46,42.83,148.68,21.5,0,30.11,119.84,1385.69,5859.03,3532.6,2407.24,584.52,126.73,1681.93,3700.38,1.11,5.49,12.33,39.47,6.48,0,9.11,445.15,2.83,
19/9/2025 8:00,-186.12,-449.21,2421.08,7222.52,39.38,-0.05,75.17,89.05,21.63,0,29.44,66.78,1286.39,5633.16,4840.24,4129.84,812.65,424.12,1440.56,3219.11,1.02,0,21.64,27.48,6.52,0,8.91,374.73,-4.18,
19/9/2025 8:30,-140.51,-490.14,2350.41,6451.76,36.06,-0.03,84.17,89.4,21.63,0,29.78,20.41,1215.58,4650.98,5322.73,6025.47,1453.03,695.45,1398.82,2873.35,0.99,0,24.23,27.59,6.52,0,9.01,338.21,-5.07,
19/9/2025 9:00,-267.6,-504.54,2160.43,5842.99,36.75,-0.02,82.17,89.89,21.52,0,29.5,4.41,1185.7,4362.36,5251.33,7739.69,1433.06,1097.77,1287.69,2599.68,0.98,0,23.66,27.74,6.49,0,8.93,303.84,-8.61,
19/9/2025 9:30,-381.53,-697.83,2033.57,5389.31,44.45,-0.08,81.5,88.66,21.54,0,29.75,1.71,1096.59,4322.7,4882.49,9519.64,1607.92,1514.38,1207.47,2397.47,0.9,0,23.46,27.36,6.49,0,9,277.85,-9.87,
19/9/2025 10:00,-296.81,-1016.07,1805.94,5264.43,42.06,-0.17,84.5,89.39,20.92,0,24.81,31.03,1062.2,3915.65,5159.75,10556.61,2181.23,1494.32,1068.52,2342.57,0.81,0,24.33,27.59,6.3,0,7.6,260.07,-8.57,
19/9/2025 10:30,-530.77,-1067.8,1735.5,5215.94,39.94,-0.02,83,89.31,21.32,0,24.41,64.75,1029.61,3993.29,4777.35,11435.66,2430.41,1889.7,1025.92,2321.37,0.75,0,23.9,27.56,6.43,0,7.5,253.68,-7.22,
19/9/2025 11:00,-760.12,-1069.54,1723.36,5183.58,39.52,-0.05,81.17,89.04,21.42,0,24.38,25.65,966.5,4069.75,4578.62,12162.66,2587.82,1856.41,1018.65,2307.19,0.76,0,23.37,27.48,6.46,0,7.5,249.96,-9.69,
19/9/2025 11:30,-742.74,-1068.34,1716.93,5185.04,35.7,-0.07,81,89.02,21.27,0,26.57,0.58,866.58,4095.16,4156.33,12757.7,2923.39,2138.85,1014.8,2307.88,0.74,0,23.32,27.47,6.41,0,8.12,248.98,-11.69,
19/9/2025 12:00,-952.51,-1032.55,1711.14,5204.43,37.08,0,81.67,89.44,21.45,0,28.54,1.84,813.85,4057.04,3939.64,13207.41,3179.47,2373.01,1011.78,2316.26,0.74,0,23.51,27.6,6.47,0,8.67,249.56,-12.82,
19/9/2025 12:30,-861.68,-872.15,1716.25,5222.88,34.54,0,83.5,88.84,21.82,0,29.7,3.93,754.38,4185.84,3501.46,13398.53,3331.07,2238.24,1014.31,2324.38,0.72,0,24.04,27.42,6.58,0,9,249.48,-12.9,
19/9/2025 13:00,-876.61,-872.37,1710.71,5207.97,35.21,0,82.33,88.86,22.08,0,30.35,1.47,662.36,4309.47,3518.34,13193.22,3553.13,2358.4,1011.34,2317.98,0.72,0,23.7,27.42,6.65,0,9.18,250.58,-16,
19/9/2025 13:30,-714.79,-870.52,1720.93,5227.57,38.38,-0.03,83.83,89.3,22.1,0,30.16,5.35,631.87,4522.92,3577.21,12611.97,3693.91,1686.32,1017.41,2326.38,0.75,0,24.14,27.56,6.66,0,9.13,252.97,-12.19,
19/9/2025 14:00,-555.82,-676.56,1712.95,5301.61,41.27,-0.01,82.67,89.46,22.1,0,29.03,63.82,640.11,4733.86,3789.11,11465.96,3576.35,1280.99,1012.8,2360.37,0.79,0,23.8,27.61,6.66,0,8.81,257.36,6.51,
19/9/2025 14:30,-700.47,-483.18,1706.46,5558.93,40.61,0.01,81.5,90.65,22.09,0,28.33,196.11,771.39,4662.48,4257.98,10217.84,3707.84,1223.66,1009.03,2475.92,0.79,0.01,23.46,27.82,6.66,0,8.61,268.6,-11.83,
19/9/2025 15:00,-310.39,-482.11,1710.66,6320.37,41.91,0.01,82,113.9,21.84,0,27.64,166.94,873.53,4703.04,4179.66,8925.99,3595.31,1199.46,1011.21,2811.42,0.82,0.01,23.61,32.9,6.58,0,8.45,295.36,49.63,
19/9/2025 15:30,-176.03,-480.29,1720.22,7165.87,47.96,-0.03,82.67,160.73,21.43,0,27.81,174.26,827.08,4960.05,4013.38,7507.07,3227.96,783.21,1017.04,3186.32,0.94,0,23.8,43.11,6.46,0,8.5,329.04,2.92,
19/9/2025 16:00,-201.39,-168.48,1723.11,8231.81,47.84,0,82,196.22,21.52,0,31.13,224.77,817.92,5126.88,3911.71,5819.04,2787.23,606.29,1018.65,3657.66,0.93,0,23.61,50.79,6.49,0,9.5,368.67,16.5,
19/9/2025 16:30,-174.32,-87.04,1850.54,9637.5,47.6,-0.07,84,217.91,21.49,0,26.97,147.03,965.06,5474.94,3268.18,4216.78,2589.69,552.41,1098.26,4280.22,1.03,0,24.18,55.56,6.48,0,8.17,426.04,19.47,
19/9/2025 17:00,-214.34,-65.32,1997.93,10958.57,45.32,0,81.5,254.18,21.68,0,26.33,85.27,1624.16,6096.08,2063.14,2615.36,1936.21,397.2,1189.46,4870.92,1.03,0,23.46,63.42,6.54,0,7.96,481.66,15.39,
19/9/2025 17:30,-107.42,0,2264.75,11581.98,45.7,0,81.17,278.01,21.83,0,27.67,255.08,2161.42,6726.63,906.94,1289.1,1198.55,131.99,1347.97,5157.46,1.04,0,23.37,68.56,6.58,0,8.39,518.03,38.97,
19/9/2025 18:00,-94.19,0,2666.72,11751.32,49.25,0,80.33,296,21.78,0,26.58,477.37,2434.11,7354.99,219.52,448.07,861.04,18.21,1585.78,5232.93,1.08,0,23.13,72.51,6.56,0,8.08,538.64,30.36,
19/9/2025 18:30,-93.84,0,2880.7,11674.2,48.52,-0.02,80.33,298.04,93.62,0,26.71,620.12,2312.82,7799.8,22.04,84.36,661.72,2.39,1709.87,5199.13,1.07,0,23.13,72.93,27.43,0,8.12,544.87,37.72,
19/9/2025 19:00,-60.31,0,2915.73,11517.47,47.65,0,81,298.53,20.97,0,26.95,618.28,2464.51,7855.52,0.36,6.36,523.28,0,1730,5129.73,1.06,0,23.32,73.03,6.32,0,8.19,540.58,34.82,
19/9/2025 19:30,-15.08,0,2906.79,11519.79,39.61,0,80.83,296.91,20.91,0,26.96,481.93,2402.61,7563.61,0.23,0.05,523.72,0,1724.53,5128.25,0.96,0,23.27,72.63,6.3,0,8.19,549.98,40.03,
19/9/2025 20:00,-23.22,0,2757.86,11337.53,46.92,0,80.33,296.96,21.08,0,27.04,378.13,2094.02,7790.08,0.22,0,540.5,0,1638.7,5042.5,1.07,0,23.13,72.69,6.35,0,8.22,547.64,35.66,
19/9/2025 20:30,-19.97,0,2822.57,11260.36,49.11,-0.05,80.83,298.72,21.05,0,27.05,235.23,1842.89,7782.4,0.19,0,518.08,0,1675.42,5008.86,1.09,0,23.27,73.12,6.34,0,8.22,557.07,37.25,
19/9/2025 21:00,-8.75,0,3011.42,11170.16,47.32,-0.03,83.17,298.76,76,0,28.4,462.52,1621.38,7334.55,0.22,0,420.73,0,1783.76,4969.65,1.07,0,23.94,73.11,22.31,0,8.6,570.56,46.66,
19/9/2025 21:30,-48.84,0,3074.01,10880.7,47.28,0,79.83,295.14,21.13,0,26.97,475.91,1587.04,7278.86,0.22,0,326.5,0,1817.82,4836.65,1.08,0,22.98,72.27,6.37,0,8.2,570.48,62.65,
19/9/2025 22:00,-66.27,0,3040.81,10506.9,46.96,-0.03,79.67,268.03,21.13,0,27,104.16,1480.46,7686.41,0.22,0,278.23,0,1799.69,4669.43,1.07,0,22.94,66.43,6.37,0,8.21,566.85,38.85,
19/9/2025 22:30,-18.05,0,2954.02,10261.29,43.3,-0.05,80.83,229.5,20.91,0,28.32,113.51,1166.86,7914,0.23,0,241.15,0,1749.62,4557.71,1.04,0,23.27,58.01,6.3,0,8.58,561.93,32.46,
19/9/2025 23:00,-19.62,0,2652.46,10126.04,47.71,-0.02,80.5,104.44,21.1,0,28.38,171.06,1081.36,7972.79,0.11,0,520.22,0,1577.16,4500.7,1.08,0,23.18,30.83,6.36,0,8.6,552.22,34.85,
19/9/2025 23:30,-18.62,0,2618.28,9919.3,49.25,-0.03,82.17,89.14,21,0,22.12,34.8,933.97,8236.1,0.13,0,470.28,0,1557.32,4412.03,1.1,0,23.66,27.51,6.33,0,6.82,548.92,29.04,
